sample_id,patch_name,is_hard,sci_res2_norm,baseline_dice,ours_dice,delta_dice,baseline_recall,ours_recall,delta_recall,baseline_fp_pixels,ours_fp_pixels,delta_fp_pixels,baseline_fn_pixels,ours_fn_pixels,delta_fn_pixels
38,38_y192_x320.png,False,0.4953831136226654,0.7509749531745911,0.7166574597358704,-0.0343174934387207,0.6909277258281511,0.6637621698423262,-0.02716555598582493,291,368,77,603,656,53
38,38_y192_x384.png,False,0.52259761095047,0.8025459051132202,0.7838202118873596,-0.018725693225860596,0.7915328444042836,0.763795618207896,-0.027737226196387632,620,634,14,714,809,95
38,38_y192_x437.png,True,0.6693263649940491,0.7939204573631287,0.7882736325263977,-0.005646824836730957,0.7780373809052646,0.7774532687574378,-0.0005841121478268319,623,668,45,760,762,2
38,38_y256_x0.png,False,0.4415484666824341,0.7279151678085327,0.7379491925239563,0.010034024715423584,0.6809917242811285,0.695867757093095,0.014876032811966478,115,115,0,193,184,-9
38,38_y256_x64.png,True,0.6138442754745483,0.7101576328277588,0.7014134526252747,-0.00874418020248413,0.6780936398152706,0.6638795931113747,-0.014214046703895922,277,274,-3,385,402,17
38,38_y256_x128.png,True,0.7239670157432556,0.7242611050605774,0.7114182114601135,-0.012842893600463867,0.7065906165615297,0.685044355608084,-0.021546260953445695,386,380,-6,463,497,34
38,38_y256_x192.png,True,0.6093800663948059,0.7479417324066162,0.7329232692718506,-0.015018463134765625,0.7008902035555478,0.671810085033768,-0.02908011852177972,292,272,-20,504,553,49
38,38_y256_x256.png,True,0.5898274779319763,0.7189542651176453,0.6954357028007507,-0.02351856231689453,0.6465833898120251,0.6157237280255421,-0.030859661786483028,207,211,4,481,523,42
38,38_y256_x320.png,False,0.5001923441886902,0.7392878532409668,0.7524868249893188,0.01319897174835205,0.6932654176951589,0.7277872058416117,0.03452178814645279,322,365,43,542,481,-61
38,38_y256_x384.png,False,0.4730948209762573,0.7878581285476685,0.8022941946983337,0.014436066150665283,0.7825203225524379,0.8055555528267088,0.0230352302742709,602,598,-4,642,574,-68
38,38_y256_x437.png,False,0.5487027764320374,0.8115737438201904,0.8216404914855957,0.010066747665405273,0.8462104457460984,0.8660779953418763,0.019867549595777967,650,658,8,418,364,-54
38,38_y320_x64.png,False,0.5224047303199768,0.7963863611221313,0.790554404258728,-0.00583195686340332,0.7801225270243531,0.7862491437287329,0.00612661670437975,263,298,35,323,314,-9
38,38_y320_x128.png,True,0.600751519203186,0.831416666507721,0.8227227926254272,-0.008693873882293701,0.8320274200194544,0.822722816734952,-0.009304603284502444,346,362,16,343,362,19
38,38_y320_x192.png,True,0.5934650301933289,0.815487802028656,0.8055375218391418,-0.00995028018951416,0.7821576731030802,0.7726141046779497,-0.009543568425130489,328,351,23,525,548,23
38,38_y320_x256.png,True,0.5860111117362976,0.8067573308944702,0.7972889542579651,-0.009468376636505127,0.7621642632846856,0.75554690246965,-0.006617360815035611,327,359,32,611,628,17
38,38_y320_x320.png,False,0.4529966413974762,0.8459556698799133,0.8467742204666138,0.0008185505867004395,0.827620964960951,0.8467741907030436,0.01915322574209255,384,456,72,513,456,-57
38,38_y320_x384.png,False,0.3934449553489685,0.8306316137313843,0.8369287252426147,0.006297111511230469,0.7974955248747924,0.8189624299858231,0.021466905111030776,343,386,43,566,506,-60
38,38_y384_x64.png,False,0.4133622646331787,0.8725195527076721,0.8642493486404419,-0.008270204067230225,0.877797937823364,0.8723532917582983,-0.0054446460650656725,222,242,20,202,211,9
38,38_y384_x128.png,False,0.3732798993587494,0.8924793004989624,0.892816424369812,0.0003371238708496094,0.9159099845404264,0.9273588593471817,0.011448874806755271,346,380,34,213,184,-29
38,38_y384_x192.png,False,0.4333854615688324,0.8881819844245911,0.8823807239532471,-0.005801260471343994,0.9044379627326272,0.9076773537166266,0.0032393909839993906,408,462,54,295,285,-10
38,38_y384_x256.png,False,0.4857900142669678,0.8824141621589661,0.8732394576072693,-0.009174704551696777,0.8983050820269216,0.9007263895256464,0.002421307498724823,455,536,81,336,328,-8
38,38_y384_x320.png,False,0.3951992392539978,0.8844795823097229,0.8713527917861938,-0.013126790523529053,0.9068965485969084,0.9062068934268728,-0.0006896551700356079,417,504,87,270,272,2
38,38_y384_x384.png,False,0.4080515205860138,0.8517392873764038,0.8389057517051697,-0.01283353567123413,0.8274278160929933,0.8149606245737492,-0.012467191519244136,176,195,19,263,282,19
38,38_y448_x192.png,False,0.46165594458580017,0.8772398233413696,0.8679458498954773,-0.009293973445892334,0.9192968401146749,0.9216939635569558,0.002397123442280824,442,506,64,202,196,-6
38,38_y448_x256.png,False,0.49173349142074585,0.8692969083786011,0.8578867316246033,-0.011410176753997803,0.9025171583408825,0.9048054878498604,0.0022883295089778377,380,447,67,213,208,-5
38,38_y456_x192.png,False,0.476721853017807,0.8744242191314697,0.8644804358482361,-0.009943783283233643,0.9160721740827856,0.9181703696258062,0.002098195543020598,427,491,64,200,195,-5
38,38_y456_x256.png,False,0.4951851963996887,0.8635812997817993,0.8531234860420227,-0.010457813739776611,0.8995456794571142,0.9030792483438705,0.0035335688867563775,364,424,60,199,192,-7
